Actual Train,Predicted Train
1,1.058551821
0.6,0.447359888
0.7,0.807330257
0.3,0.42182299
0.7,0.922090837
0.3,0.386856038
0.7,0.582333949
1.2,1.202642698
3,3.73912207
1.2,1.499912322
1.2,1.129960745
14.1,12.36534354
3,4.140025199
0.5,0.77450369
0.7,0.613750295
0.8,0.682289257
0.5,1.804833212
1.2,3.421451307
8.7,6.200600863
0.8,1.007011693
2,1.299612205
2,1.235140404
1.3,0.916969297
1.8,1.236065084
8.3,7.37074873
2.7,6.44453869
4.5,12.0427354
1.9,1.771028862
0.3,0.578371763
0.6,0.603648955
0.7,0.904688248
0.8,0.849838664
1.4,1.196115006
1.1,0.945104611
18.3,18.40040916
1.5,0.810028873
1,0.853297366
4,4.282909207
0.5,0.432309073
0.4,0.518167795
1.7,1.074061694
0.4,0.513829593
0.8,0.629315776
4.2,2.347354532
0.6,0.423128117
16.3,21.3195046
4.1,8.656850874
0.4,0.635004217
0.5,0.736060486
4.5,3.366181946
1,0.662813251
1,0.873539748
0.7,0.854418362
1.7,1.342500331
0.3,0.578188261
0.6,0.687676013
1.7,0.99605344
0.9,0.925171667
8.1,11.7760654
1.1,0.7085103
10.1,14.04352176
1.2,0.886471503
0.3,0.516325147
0.6,5.804133762
4.5,4.789326537
0.8,0.764595014
0.8,0.655931172
0.4,0.527227954
2.1,1.955388248
5.8,3.89594565
2.4,1.542270251
0.6,0.538085426
4.3,2.527858579
0.6,0.618483348
0.7,0.667765235
0.8,1.126788696
0.9,1.157747736
0.5,0.58571485
3.8,3.372423539
46.2,23.21948313
45.4,32.34021529
7.5,9.285105989
0.6,0.593384933
0.2,0.376060683
0.4,1.298468955
0.5,0.750334668
0.4,0.456508922
100.9,5.493565423
0.2,0.764559872
0.1,0.478803627
12,6.567029628
14.3,4.461465902
1,1.233150173
1.6,1.487871264
5,7.420605544
0.5,0.516503516
5.4,4.957443169
1.9,1.150040583
0.1,0.376060683
0.6,2.268170943
0.2,0.446728315
0.8,0.749715524
0.8,0.890164796
0.8,0.829275956
1.7,1.184590499
12.3,13.1994209
1.9,2.624767888
1.3,1.237092161
2.4,1.424959074
0.1,0.761951614
1,0.966447718
0.5,0.54572744
1.3,1.394296819
3.7,4.221614891
2.2,1.995369055
2.6,2.507719972
19.6,11.84848773
0.4,0.515615093
1,0.707939425
0.5,0.41895231
0.2,0.347103225
0.6,0.573943892
0.3,0.440949728
3.9,2.675114495
0.9,0.663725218
11.3,11.58678894
0.8,1.010532386
0.8,1.42355611
0.2,0.447124122
0.3,0.621757792
0.4,0.478530485
0.4,0.474682963
0.3,0.470066811
1.2,1.145673781
1.7,2.384525467
0.2,0.507032733
1.1,1.243222905
32.7,14.28153786
0.4,0.291853891
0.2,0.503833877
1,1.360122472
0.8,1.336251455
0.6,0.617362454
0.6,0.72481856
2.1,1.329861617
1.9,2.620325316
2.4,2.95407922
0.8,0.694967966
0.8,0.690405287
1.5,1.418925894
0.9,0.758112628
0.6,0.492893284
0.2,0.710197716
32.4,31.12757423
33.3,22.1675757
23.8,9.710293432
2.7,1.464484352
0.8,0.696540174
5.7,16.93240858
2.2,1.910399483
0.8,0.506180141
1.2,0.920473974
1.7,1.617044207
1.3,0.957446836
0.8,0.648589579
1.3,0.850939505
0.8,0.708153476
2,1.26575654
1.8,4.324785699
1.8,1.871901139
20.8,10.12913996
1.4,1.113454891
32.1,23.66955302
0.9,0.992740318
2.2,1.593258919
2.1,2.165279311
1,0.86817579
6.3,6.864893096
2.2,0.934255453
0.3,0.478949822
2.6,3.031150123
0.6,1.408870129
659.4,21.05080193
0.9,0.736607837
2.3,3.151754287
1.6,1.841444172
0.7,0.602215727
0.6,0.673042233
0.2,0.342798727
30.5,19.40714874
0.3,0.578282778
0.4,0.617069944
3,2.146520339
1.4,3.128484245
0.9,0.992391511
0.7,0.931547233
0.8,0.994089789
5.4,6.154996822
44.1,13.33345602
0.4,0.538255217
82,19.40714874
1.9,1.51013875
0.8,0.577904791
0.6,0.522988577
1.6,1.375906492
0.2,1.145415115
0.5,0.578966277
0.6,0.575836206
6.4,5.04103508
1.9,1.842062974
1.9,3.824711685
4.1,3.811150153
1.5,1.657602575
2.4,2.076403551
0.7,0.676138429
0.6,0.444418275
1.2,3.118043714
0.4,0.493321317
1,0.749109342
6.1,7.275940115
2.5,1.838785086
98.4,26.87076478
0.4,0.872254968
1.1,1.182212945
0.6,0.738276769
13.8,19.16565569
0.2,0.488683498
3.2,2.085522518
28.3,27.71098056
0.9,0.822968044
2.6,3.080173179
0.3,0.483332909
0.7,0.827865038
0.6,1.607133878
1.5,1.012765452
1.3,1.140491453
1.5,1.737039258
1,1.563346947
2.7,2.601839478
0.9,0.994393635
0.1,0.494925419
0.7,1.107613036
0.6,0.668234147
1,0.997485323
2.8,1.582936555
1.3,0.895925223
0.7,0.80278573
20.5,18.80149538
1.3,1.064079057
0.7,0.666769501
1.9,1.200018771
0.5,0.63772783
1.4,1.218324582
0.2,0.538149187
1.4,0.93252042
12.9,21.52494039
6.3,1.736935819
1.5,1.325899296
5.6,4.942196037
1,0.818832414
6.2,7.237045193
0.5,0.677881711
1.4,1.145139969
1,0.698528732
0.3,0.520759062
1.8,0.858276365
0.6,0.573831207
0.9,0.686148192
0.9,0.842425941
18.5,16.07587506
3.2,3.901252337
0.2,0.384995106
3.9,2.216230593
3.7,3.370942177
5.9,3.040926297
1.5,0.999550063
0.6,0.490940496
0.5,0.541938358
0.8,0.698054392
0.9,0.654781776
1.2,0.867683924
8.5,16.52566135
0.8,0.71652991
1.2,1.342669338
6.4,17.40714874
1.2,0.945371827
0.5,0.707408431
2.8,2.452253112
0.3,1.203889569
130.2,22.10843305
10.6,12.54671862
0.4,0.659805133
0.6,0.651054983
0.9,1.162151537
1.6,1.304601523
10.9,7.021190486
0.6,0.544799559
0.5,0.466246646
1.9,2.311658059
0.4,0.520759062
0.6,0.558498738
72.1,36.62690688
0.9,1.169072986
1.5,1.479060231
3.4,2.22730708
0.6,0.560697198
1.5,0.922767877
0.7,0.514744154
20.5,7.969924757
0.3,0.533839771
4.4,5.142701312
1.1,1.803566762
0.9,0.571890408
0.9,0.733262715
1,0.754673759
3.8,3.613906693
0.8,0.584476869
0.6,0.449930287
0.4,0.515245508
1.1,1.028730543
2,0.930236292
0.5,0.505709323
1.2,0.785300145
0.7,0.571693244
0.4,0.686907408
0.8,0.637978203
7.6,5.037049674
0.7,0.653786783
1,1.019151155
0.6,0.678331726
3.6,3.401642677
0.6,0.500253098
1.5,0.881237428
1,1.045083767
1,0.815987496
46.9,21.65635261
1.3,1.402828831
0.1,0.504269291
0.6,0.57991411
6.8,2.776663308
0.7,0.782906109
0.6,0.539701686
1,0.917656403
3.9,5.544520196
