Actual Train,Predicted Train
2.5,1.971789047
2.3,2.315373355
1.5,1.460912618
0.9,1.130111258
4.5,4.050507771
7.4,7.577093753
1.5,1.686944284
6.3,5.922097908
3.5,3.596291558
11,10.61279554
0.6,0.67536716
2.4,2.069010683
1.6,1.589805785
14.2,13.98652368
1.1,1.172129115
3.9,4.166947772
5.2,4.873063928
1.3,1.468877844
1.9,1.81178397
1.2,1.17196213
1,1.070080221
3.9,3.908942443
1.5,1.530748082
2,1.925339071
1.2,1.261765035
3.1,2.992999869
2.8,2.750071967
2.3,2.217326681
1.9,1.925232964
1.9,1.664946343
1.5,1.539825054
1.8,1.8280433
2,2.051408917
0.9,1.032571937
1.8,1.827085505
2.6,7.369792995
1.5,1.512150443
1.9,2.316482572
2.4,2.511227624
1,1.083723324
1.4,1.30827202
0.7,0.752032497
1.7,1.314511314
1.3,1.261765035
8.1,8.352562835
1,1.057038294
2.1,2.021832202
1.1,1.15884198
6.9,8.835024051
1.4,1.338630972
2,1.896548254
1.3,1.340242011
1.2,1.157708089
1.8,1.584740328
0.7,0.752644302
1.1,1.084345969
2,2.087767132
8.7,10.04775775
10.9,11.0353698
1.3,1.261901558
3.5,3.811577193
5.3,5.185766052
2.3,2.363862705
1,0.930113723
0.9,0.984132175
1.4,1.610079636
0.7,0.741186458
1.1,1.262428028
1.4,1.354430794
10,11.46285191
0.6,0.739461719
3,2.624789492
1.8,1.399820771
2.5,2.672096045
0.8,0.752377589
4.1,5.692681298
4.5,3.275236114
0.7,0.687895142
5.8,6.612563399
1.6,1.634804147
0.8,0.77853609
2.3,2.217326681
2.6,2.707850625
7.6,8.304426304
0.8,0.831883345
0.9,0.984132175
3.6,3.578641283
1.2,1.171814475
0.8,0.818502344
3.8,3.569188674
0.9,0.779482454
3.2,3.353065598
2.8,2.871778176
0.8,0.805742062
1.5,1.294737258
0.8,0.913903393
4.4,4.817275905
1.2,1.247387808
0.8,1.191603049
2.4,1.873594647
2.4,2.081655948
1.4,1.418276254
1.4,1.340242011
6.7,7.057740033
1.1,1.014148861
2.3,2.700870968
0.9,0.899877022
1.2,1.186938969
1.5,1.531661799
2.3,1.412221817
9.5,10.14920504
4.5,4.158678958
2,1.92423191
0.7,0.819144052
5.9,6.331359485
7.3,5.850954087
2.4,2.478039927
1.5,1.531329349
5.4,5.405963477
0.8,0.900625984
1.4,1.413184752
2.4,2.396912535
1.2,1.297396705
3.4,3.354231017
2.4,2.574240342
0.6,0.675373405
0.7,0.752644302
0.8,1.16439344
1.3,1.261779827
1.3,1.353153929
2,2.021832202
3.8,3.388448347
2.1,2.103543899
0.9,0.913304793
0.7,0.752186617
1.2,1.112835384
1.6,1.621735453
12.9,11.79609973
2,2.005897216
8.9,8.341770173
0.7,0.738950416
9.6,9.500325785
1.4,1.282117013
1.3,1.588226403
2.5,2.101470244
1.1,1.088303939
0.8,0.913253342
2.9,2.945917936
1,1.144280371
4.1,6.577120481
22.4,16.31479604
34,12.10277452
1.3,1.290982507
2.5,2.298811771
7.1,5.891319001
4.9,4.734054844
0.9,0.928861589
1.9,1.842124648
0.6,0.688545827
0.7,0.81878579
8.2,7.966675353
1.7,1.200096884
2.1,2.185750595
2.9,3.359909073
2,2.04241719
3.6,2.318658914
0.7,0.752644302
1,0.99792698
7.3,8.925470964
3.3,3.276895752
0.9,0.753763256
0.6,0.818160512
0.9,0.914250503
8.8,9.977915154
10.3,10.02516248
5.7,5.556659999
1.1,1.083660069
2.6,2.672449447
2.9,2.093273165
2.6,2.576157499
1.2,1.171852463
6.9,6.085684643
5.3,4.745711505
2.4,2.298831843
5,4.89294036
3,2.899289223
2.5,2.249317992
9.8,5.842252371
0.6,0.675585695
1.7,8.109388277
1,0.961258974
1.4,4.437611147
1,0.913304793
2.6,2.553007269
1,0.99792698
2,2.20109315
2,1.908691815
1.9,1.827085505
1.8,1.749154471
2.3,2.140453772
0.9,0.831650512
0.5,0.688276209
10.7,10.59960931
3.5,3.447874428
3,2.88077164
1.4,1.367632281
2,2.650461383
4.1,4.101211655
1.7,2.110885526
0.9,1.240228304
1.5,0.562368776
1,1.084697301
1.2,1.186130964
16.8,13.77361378
0.9,0.913276179
1.9,1.827085505
1,1.070665896
2,1.665041178
2,1.550024428
2.7,2.625663347
10.5,11.13192083
3.9,4.648579623
