Actual Train,Predicted Train
1.7,2.222023561
0.9,0.790855221
1.6,1.703790469
1.2,1.20179766
1.4,1.397753086
0.7,0.64087678
1.3,1.268090964
2.3,2.289068705
10.8,10.13810904
3.2,3.179928453
1.5,1.572595411
6.8,6.725770645
5.9,5.688158886
1.3,1.350349248
0.7,0.736987222
1.4,1.293970449
3.8,3.80134368
3.2,3.100096838
2.6,2.470447652
1.9,1.923345809
1.3,1.35684768
2.3,2.26813752
1.4,1.302257574
1.1,1.127038132
3.7,3.526709567
3.3,2.941219277
7.9,7.879741437
5.5,4.869625197
1,0.869847228
0.8,0.670213119
2,1.826271981
2.1,2.064129902
2.5,2.526198716
2.3,2.327596933
7.7,8.098918515
1.6,1.437457807
1.7,1.547637356
5.8,5.79308393
1,1.004917546
0.6,0.615217484
1.5,1.351525303
1.4,1.40289647
1.4,1.43534572
2.2,2.070243182
1.3,1.155840035
8.1,8.281037079
9.1,8.594429623
1.6,1.566864575
1.6,1.54526045
4.7,4.609039908
0.7,0.658518055
1.4,1.340025033
1.9,1.844568124
3,2.958432355
1.3,1.297539303
1.9,1.987970308
1.4,1.407696998
1.5,1.517032314
3.9,3.774288177
0.8,0.79824082
7.1,7.11823423
1.7,1.757007362
0.7,0.64344535
0.8,0.814197849
5.4,5.458650776
0.8,0.863767244
0.8,0.909406966
1.5,1.463518925
3.3,3.356219966
3.7,3.513067801
2.7,2.253168819
0.7,0.75462925
3.5,5.494003099
0.6,0.591294616
1.5,1.527036719
1.5,1.360274736
2.4,2.635906739
0.8,0.689279846
9.3,9.237052621
4.1,4.49120093
11.7,11.65682133
8.1,8.133037903
1.7,1.607421595
0.5,0.79231851
1.5,1.807479105
1.2,1.368210889
2.7,3.260951006
3.7,7.143653676
2.3,2.308864546
1.4,1.516330425
2.1,2.074184099
1.9,1.903643572
2.4,2.499306598
0.9,0.89600843
2.8,2.624215849
1.4,1.353584373
6.1,6.204597732
1.3,1.534116551
0.5,0.625301742
4.4,4.379853061
0.6,0.594427916
1.5,1.500938405
1.5,1.496694642
2,2.042272897
4.3,4.619848012
6,5.593449878
3.2,3.301625734
1.7,1.529853385
1.4,1.66924644
2.1,2.24846163
1.4,1.520846071
0.8,0.774044353
2.6,2.712036029
1.4,1.31054585
2.6,2.696587831
6.7,7.078020051
11.3,10.47744489
0.9,0.889646137
1.1,1.046157061
7.1,6.656285579
0.8,0.883331372
1.8,2.050327797
1.3,1.294525972
4.1,4.104611696
1.2,1.133519429
8.5,8.608751474
2.7,2.507951493
3.5,3.755649652
1.2,1.370523458
1.2,1.160747486
0.6,0.552904315
1.3,1.179417447
1,1.007908476
2.9,2.731523456
4,3.816500913
1.4,1.292762524
2.6,2.732569218
7.2,8.393841356
0.8,0.768659461
1.2,1.288893164
3.4,2.984964158
1.8,1.895367839
1.1,0.872148231
1.5,1.529249859
2.3,2.283145901
1.5,1.406534877
2.4,2.264962444
1.7,1.726642007
1.6,1.460900529
1.9,1.565684599
1.6,1.507891251
2.7,2.7104734
1.4,1.36017456
9.4,9.485563022
3,3.049975721
6.4,6.933434685
0.9,0.640770294
1.5,1.391204466
1.6,1.764296766
3.1,2.997491088
1.9,1.708225324
1.4,1.346539799
1.9,2.024837359
3.7,3.524463125
0.7,0.707449277
1.5,1.518124627
0.9,0.837390018
1.8,1.7922167
3.2,2.941157954
3,3.076563238
6.1,5.901385512
2.4,3.355053005
11.5,11.81785277
1.6,1.54802122
4.4,3.957179458
3.3,3.193980493
1.4,1.361470121
3.9,4.062011689
0.9,0.976427496
1.1,1.046388625
3.7,3.577928849
1.3,1.30758409
22.5,25.58839968
0.8,0.747212861
3.6,3.585394871
2.6,2.776185644
1.3,1.25216137
1.6,1.68103074
0.5,0.517161571
18.9,15.5626359
1.4,1.384679995
0.7,0.561494022
3.2,3.225460727
5.2,5.085122116
2.2,2.19250143
1.9,1.984942819
2.3,2.36208135
4,4.267023534
3.6,3.528081658
0.5,0.52479397
27.6,22.52165919
2.3,2.296236927
1.1,1.033965022
1.4,1.369625792
2.5,2.44215978
3.5,3.513430839
1.3,1.292949997
1.6,1.361885052
10.5,10.78139369
1.3,1.563274399
5.8,5.604414892
3.5,3.822336059
2.1,2.181380064
1.6,1.638394339
1.4,1.467053604
0.8,0.932088933
11,11.42145369
0.6,0.601941373
1.3,1.32176292
5.1,5.016886701
3.4,3.230103253
10.9,10.15017544
0.7,0.88466045
2.4,2.332329262
1.5,1.519556479
4.3,4.16385147
0.5,0.50414608
4.4,4.476783216
9.3,8.854495028
1.1,1.120859668
2.6,2.605894767
1.2,1.177524835
2.3,2.293487752
4,3.857447989
1.3,1.322519752
2,1.932668418
1.9,2.239795571
3.1,3.02943707
2.7,2.774548155
2.1,2.147113158
1.9,1.873429753
5.2,6.220558309
1.8,1.948604084
1.7,1.708751984
2,2.038697749
1.1,1.129093993
1.8,1.73655934
1.8,1.569518079
2.1,1.938422646
1.7,1.654147472
1.6,1.677094176
1.1,1.011155597
1.3,1.478185175
0.7,0.709133057
1.1,1.187193012
5.4,5.440149645
1.4,1.431443764
1,1.141156139
10.7,8.29764797
1.3,1.208198664
6.2,6.281791823
1.4,1.381292345
1.9,1.860209569
1.2,1.221310841
1.1,1.193915299
1.6,1.471328883
0.7,0.715391124
1.2,1.164729093
2.7,2.970220938
6.8,6.506903574
4.1,4.083299697
1.3,1.374318945
3.1,3.243638898
4.5,4.552675811
2,1.728350165
0.9,0.882034666
0.9,0.945726668
1.2,1.252957802
0.7,0.677878968
1,1.004146169
1.4,1.373577595
2.7,2.566372374
1.9,1.647973285
2.6,2.728571911
1.5,1.510231977
2.5,2.390970043
0.8,0.66784493
4.5,4.604956589
3.8,4.00600821
11.9,11.80182909
3.9,3.482879132
1.5,1.533282104
6,5.038848709
2.2,2.19250143
2.3,2.302322673
4.8,5.061352098
0.8,0.776137027
0.8,0.786713038
3.5,3.456854522
1.2,1.183099387
0.8,0.844811694
36.7,28.46383035
2.4,2.340789522
3,3.00581544
2.5,2.529150555
1.5,1.365281755
1.3,1.276910761
0.8,0.743444205
5.5,5.538448609
1.1,1.198420015
1.4,1.526690361
2.5,2.421502208
1.6,1.565533913
1.2,1.227469798
1.3,1.241251799
5.1,4.949466425
0.7,0.744275008
1.7,1.809021086
0.9,0.879773857
1.2,1.303806229
1.3,1.288931765
0.5,0.513483854
1.6,1.539037906
1.5,1.500101842
1.9,1.849085245
1,1.745471204
7.3,11.98349491
1.3,1.305532334
2.3,2.240579028
1.6,1.450988616
4.8,4.850490861
2.7,1.843178448
1.4,1.282663349
2.3,2.246132163
1.1,1.111396842
13.4,13.02749801
2.4,2.363084306
0.6,0.679625928
0.6,0.670792259
2,2.230760089
1.6,1.514118974
1.3,1.297480313
2,1.959144582
3.6,3.663416414
2.5,2.353011195
0.8,0.789756533
0.6,0.707418686
1,1.023931356
1.5,1.448780787
10,9.688573303
2.2,2.102242119
6.3,6.264593445
0.6,0.603508514
9.3,8.63395445
1.4,1.37050713
2.1,1.894805669
1.8,1.793783087
0.9,0.980590048
2.2,2.131558649
2.8,2.79372138
0.9,1.001076243
3.5,3.033550068
8.9,9.015867817
8.5,13.96063475
6.8,6.871420834
1.9,1.926050162
2.6,2.53914649
4.6,4.620548889
0.9,0.773885675
1.7,1.675480646
0.7,0.786545446
0.7,0.679627333
6.8,6.748232695
2,1.808618065
1.6,1.68103074
1.8,1.901824838
2,2.24959148
1.6,1.886544849
0.7,0.670792259
0.9,0.996371778
8.6,8.342804527
3.2,3.123443331
3.4,4.06700419
0.7,0.641561655
0.9,0.887127093
6.9,6.578641695
2.2,2.24846163
5.2,5.061548656
1,1.068750191
2.3,2.309679654
2.2,2.160883507
3.8,3.578277429
2.6,2.421865584
4.4,4.732571662
9.7,9.446158848
2.3,2.277925255
18.9,24.46987269
2.3,2.27410114
2.8,2.804713455
29.8,24.84782121
7.8,7.566742366
1.4,1.262813294
0.9,1.002031592
2.9,2.828550116
0.9,0.887109564
2.6,2.471204616
1.6,1.438346391
