Actual Train,Predicted Train
1,0.735934009
0.6,0.672250816
0.7,0.721044468
0.3,0.467132522
0.7,0.649987475
0.3,0.530430119
0.7,0.735934009
1.2,0.841241833
3,2.22349665
1.2,0.984226675
1.2,1.633624378
14.1,7.669077106
3,2.354155867
0.5,0.586465494
0.7,0.939123806
0.8,0.792260347
0.5,0.826402845
1.2,2.755104812
8.7,1.974056969
0.8,0.939573398
2,2.164689375
2,1.717191645
1.3,1.105200011
1.8,1.025994832
8.3,3.523349566
2.7,9.070843357
4.5,15.67418321
1.9,1.29854918
0.3,0.467132522
0.6,0.735934009
0.7,1.003155937
0.8,0.792260347
1.4,1.759787767
1.1,1.150306526
18.3,17.50940644
1.5,1.135230083
1,1.3312551
4,4.082474452
0.5,0.593850347
0.4,0.537817233
1.7,1.053127404
0.4,0.537817233
0.8,0.912666448
4.2,0.706227274
0.6,0.70971072
16.3,14.4694317
4.1,2.926119674
0.4,0.537817233
0.5,0.657389649
4.5,3.574247457
1,0.792260347
1,0.957696797
0.7,0.792260347
1.7,2.210439483
0.3,0.530430119
0.6,0.657389649
1.7,1.363163579
0.9,0.841241833
8.1,19.4935802
1.1,0.920137011
10.1,9.07693052
1.2,1.105200011
0.3,0.467132522
0.6,2.566264637
4.5,5.159057307
0.8,0.579101315
0.8,0.735934009
0.4,0.586465494
2.1,1.759787767
5.8,0.560100355
2.4,1.363163579
0.6,0.728480457
4.3,0.728480457
0.6,0.664810938
0.7,0.721044468
0.8,1.258520901
0.9,0.743404599
0.5,0.47450016
3.8,1.847185218
46.2,1.808298802
45.4,1.184563268
7.5,4.708163202
0.6,0.657389649
0.2,0.403961112
0.4,0.530430119
0.5,0.530430119
0.4,0.47450016
100.9,2.6544936
0.2,0.403961112
0.9,0.777379204
12,0.582555109
14.3,1.241511299
1,0.969282826
1.6,1.56965227
5,15.77594139
0.5,0.601255344
5.4,4.772170727
1.9,0.848686425
0.1,0.403961112
0.6,0.664810938
0.2,0.403961112
0.8,0.728480457
0.8,0.807207635
0.8,0.893672456
1.7,1.442847302
12.3,6.614681428
1.9,3.202032516
1.3,1.649059992
2.4,1.363163579
0.1,0.403961112
1,0.784811246
0.5,0.593850347
1.3,1.048412488
3.7,4.793874733
2.2,2.005014223
2.6,3.232888718
19.6,1.105200011
0.4,0.530430119
1,1.161905463
0.5,0.47450016
0.2,0.467132522
0.6,0.721044468
0.3,0.467132522
3.9,4.45397234
0.9,0.912666448
11.3,12.40219085
0.8,0.792260347
0.8,1.154286528
0.2,0.403961112
0.3,0.467132522
0.4,0.601255344
0.4,0.601255344
0.3,0.537817233
1.2,1.169563847
1.7,1.602406308
0.2,0.459787093
1.1,1.040926797
32.7,12.20119962
0.4,0.735934009
0.2,0.403961112
1,0.912666448
0.8,0.593850347
