Actual Train,Predicted Train
1,1.428845917
0.6,1.428845917
0.7,1.428845917
0.3,1.180467619
0.7,1.603684415
0.3,1.226623396
0.7,1.428845917
1.2,1.779438828
3,1.467153031
1.2,1.779438828
1.2,-0.563755397
14.1,24.1749697
3,2.831912399
0.5,1.760586389
0.7,1.797798114
0.8,1.428845917
0.5,1.779438828
1.2,-3.409140413
8.7,9.7087276
0.8,1.779438828
2,21.34373853
2,15.87424091
1.3,1.797798114
1.8,1.779438828
8.3,23.6150954
2.7,41.66256999
4.5,17.57557951
1.9,1.906635815
0.3,1.180467619
0.6,1.428845917
0.7,6.634873165
0.8,1.428845917
1.4,-2.854312905
1.1,1.797798114
18.3,26.25823857
1.5,1.797798114
1,2.673809784
4,17.65750487
0.5,1.397728995
0.4,1.267448256
1.7,1.779438828
0.4,1.267448256
0.8,1.779438828
4.2,1.603684415
0.6,1.447205204
16.3,42.50368064
4.1,0.781816738
0.4,1.267448256
0.5,1.428845917
4.5,7.456598442
1,1.428845917
1,1.797798114
0.7,1.428845917
1.7,1.269173053
0.3,1.226623396
0.6,1.428845917
1.7,1.906635815
0.9,1.779438828
8.1,41.66146299
1.1,1.779438828
10.1,19.75749186
1.2,1.797798114
0.3,1.180467619
0.6,3.297419873
4.5,12.62814524
0.8,2.132233362
0.8,1.428845917
0.4,1.760586389
2.1,-2.854312905
5.8,1.267448256
2.4,1.906635815
0.6,1.428845917
4.3,1.428845917
0.6,1.428845917
0.7,1.428845917
0.8,-0.379298796
0.9,1.428845917
0.5,1.957646951
3.8,25.79498665
46.2,11.60537945
45.4,1.906635815
7.5,10.60481387
0.6,1.428845917
0.2,0.823549615
0.4,1.226623396
0.5,1.226623396
0.4,1.957646951
100.9,43.42911433
0.2,0.823549615
0.9,1.428845917
12,1.267448256
14.3,1.906635815
1,1.779438828
1.6,1.446491288
5,26.24860351
0.5,1.397728995
5.4,2.206534669
1.9,1.779438828
0.1,0.823549615
0.6,1.428845917
0.2,0.823549615
0.8,1.428845917
0.8,1.428845917
0.8,1.797798114
1.7,1.906635815
12.3,11.77736587
1.9,3.90979777
1.3,1.225461983
2.4,1.906635815
0.1,0.823549615
1,1.428845917
0.5,1.397728995
1.3,1.797798114
3.7,8.072262013
2.2,4.490352634
2.6,8.724365263
19.6,1.797798114
