Actual Train,Predicted Train
0.1,0.5482749
0.6,1.199078
0.8,1.8678397
0.6,1.199078
0.6,1.199078
1,1.6981727
7.5,8.600815
0.9,1.6981727
0.4,0.99996966
0.4,0.99996966
1.1,2.5301085
1.3,2.7819293
45.4,2.7819293
0.8,2.5301085
8.6,10.404099
0.1,0.36175534
11.9,12.544909
1.9,61.93792
1.6,2.5309975
1.6,1.5596603
1.5,1.8678397
0.3,1.4097159
1.8,4.085199
0.7,2.5301085
15.2,7.0144978
98.4,94.61962
343.1,331.8158
1,1.2735012
1.7,1.6842822
10.9,13.871473
1.8,2.6335285
1.1,1.6981727
1.5,2.7483327
0.5,0.99996966
0.6,1.1041701
2.6,6.586166
0.5,1.4097159
1.1,2.0752442
7,10.524916
0.6,2.048087
8,12.701609
0.6,1.199078
0.7,1.1041701
13.2,13.86406
1.4,2.7819293
1,0.99996966
0.3,0.99996966
0.8,1.2735012
28.8,21.529293
21.8,26.92991
3.2,6.7905
0.4,0.99996966
1.3,1.8678397
5.9,2.048087
1.4,1.7405168
0.3,1.4097159
15.8,10.380653
3.3,3.322645
0.8,2.5301085
2.4,2.7483327
3.5,11.374679
0.9,1.1041701
27.4,0.99996966
0.4,0.99996966
4.5,12.880265
3.9,10.358281
4.7,13.290004
0.4,0.99996966
2.5,3.3663895
0.7,1.1041701
0.6,1.1041701
0.4,1.199078
0.7,1.1041701
1.7,1.7405168
2.1,2.6335285
0.5,1.199078
0.3,0.36175534
17.3,21.136038
1.9,2.6335285
1.1,1.6842822
0.6,1.199078
0.7,1.7405168
0.6,1.199078
1.2,7.0144978
0.8,1.7405168
4.1,7.745432
0.9,2.5301085
0.7,1.199078
58.3,47.97941
0.2,0.36175534
0.7,1.1041701
0.8,2.5301085
0.9,1.1041701
1.5,1.2735012
1.5,2.7819293
84.3,85.15764
2.9,5.4957943
0.7,1.1041701
2.2,3.3663895
1.7,14.963582
7,1.199078
1.3,3.7622685
1.4,1.2735012
0.5,1.199078
0.6,1.199078
53.3,52.7268
1.8,2.5309975
1,1.199078
160.9,59.765774
3.1,10.380653
1.4,1.8678397
0.5,1.2735012
2,61.93792
0.5,1.199078
1.2,1.5596603
4.1,14.130059
3.5,3.982249
0.3,1.4097159
0.3,0.99996966
0.6,1.199078
5.6,11.127504
8.9,6.7905
5.4,16.42384
3.1,11.127504
0.3,0.99996966
1.1,1.6842822
4.7,6.35882
1.5,1.7405168
0.7,1.2735012
3.2,8.399522
0.9,2.5301085
18.3,30.653448
0.3,1.4097159
0.5,0.99996966
18.8,81.985634
4,17.128086
14.3,21.136038
0.6,1.199078
1.1,1.8678397
1.4,1.7405168
0.9,1.2735012
0.7,2.7819293
7.5,0.5482749
1.7,2.048087
0.3,0.99996966
2.1,5.975073
0.8,4.085199
34.6,38.16265
0.8,2.5301085
0.9,0.99996966
1.2,2.0752442
1.8,2.0752442
12.4,12.664679
1.9,14.963582
0.9,1.5596603
2.3,2.5309975
0.4,0.99996966
1.4,3.7622685
1.2,1.6842822
1.9,3.3663895
1.2,2.5301085
0.3,0.99996966
5.9,10.081784
3.2,10.358281
2.4,6.586166
1.8,1.2735012
0.4,0.99996966
6,7.192263
0.3,1.4097159
0.6,1.199078
0.2,0.36175534
0.2,0.36175534
0.7,1.1041701
1.4,1.7405168
1.8,3.4394696
15.5,10.380653
0.2,0.36175534
0.5,1.199078
1.6,2.7819293
1,1.6842822
1.2,1.6842822
11.1,13.871473
1.1,1.6842822
14.1,10.524916
1.3,2.7819293
1,2.5301085
3.3,6.7905
0.8,1.2735012
4.1,61.93792
26,16.487434
1.6,2.7819293
1.2,1.199078
0.2,0.36175534
4.6,6.899174
3.4,6.0245304
0.4,1.4097159
30.1,30.367615
1.5,1.8678397
1.2,3.7622685
0.3,1.4097159
5.9,8.845012
1.1,1.6842822
1.6,1.1041701
0.7,1.199078
1.1,2.048087
1.5,2.494395
1,2.0752442
1.8,2.7819293
0.3,1.199078
0.6,1.199078
13.1,13.9295635
8.3,4.575934
0.5,1.4097159
2.4,2.7483327
0.7,2.5301085
1.4,2.7819293
2.3,2.6335285
1.1,1.5596603
38.1,38.16265
5.6,1.6981727
0.8,1.199078
38.1,10.380653
3,11.127504
52.8,10.358281
0.7,1.1041701
4.5,2.7483327
20.2,25.088085
5.6,17.77564
4.9,45.419407
3.7,5.0080423
1.9,16.42384
2.5,2.5309975
1.5,1.6981727
1.7,2.048087
0.5,1.199078
4.2,6.025601
2.7,2.494395
1.7,1.6842822
0.2,1.4097159
1.5,2.7819293
10.6,9.839017
4.5,8.496519
1.2,2.0752442
0.9,1.6981727
0.3,0.36175534
3.2,2.5309975
1.2,1.6842822
1.6,3.7622685
1,1.5596603
0.9,2.5301085
0.9,2.5301085
3.8,3.3663895
6.2,4.783815
2.7,4.575934
0.7,1.2735012
2.1,4.085199
1.3,2.7819293
0.5,1.199078
0.2,0.36175534
0.8,1.6842822
1,1.5596603
1.4,1.8678397
0.1,0.36175534
0.5,1.4097159
12.1,6.586166
0.4,0.99996966
0.5,0.99996966
0.7,1.2735012
0.7,2.5301085
0.7,1.2735012
0.2,1.4097159
0.2,0.5482749
4,6.1897326
1.1,2.0752442
1.6,3.322645
0.8,1.5596603
0.6,1.2735012
1.4,2.7483327
10.1,3.3663895
0.3,0.36175534
0.8,2.5301085
3.9,1.7405168
4.2,1.1041701
